State,FIPS,Year,Total_population
OH,39059,2020,38779
OH,39061,1990,866732
OH,39061,1991,870139
OH,39061,1992,872223
OH,39061,1993,873002
OH,39061,1994,869754
OH,39061,1995,865970
OH,39061,1996,862440
OH,39061,1997,859490
OH,39061,1998,855976
OH,39061,1999,849917
OH,39061,2000,844124
OH,39061,2001,840335
OH,39061,2002,832390
OH,39061,2003,825139
OH,39061,2004,817306
OH,39061,2005,810352
OH,39061,2006,804913
OH,39061,2007,801815
OH,39061,2008,799840
OH,39061,2009,802149
OH,39061,2010,802295
OH,39061,2011,800746
OH,39061,2012,802564
OH,39061,2013,805408
OH,39061,2014,807922
OH,39061,2015,809902
OH,39061,2016,811766
OH,39061,2017,814693
OH,39061,2018,815853
OH,39061,2019,818653
OH,39061,2020,817985
OH,39063,1990,65593
OH,39063,1991,66329
OH,39063,1992,67167
OH,39063,1993,67776
OH,39063,1994,68477
OH,39063,1995,69158
OH,39063,1996,69599
OH,39063,1997,69902
OH,39063,1998,70482
OH,39063,1999,71019
OH,39063,2000,71321
OH,39063,2001,71972
OH,39063,2002,72617
OH,39063,2003,73118
OH,39063,2004,73532
OH,39063,2005,73585
OH,39063,2006,74167
OH,39063,2007,74712
OH,39063,2008,74781
OH,39063,2009,74964
OH,39063,2010,74698
OH,39063,2011,74926
OH,39063,2012,75478
OH,39063,2013,75612
OH,39063,2014,75324
OH,39063,2015,75726
OH,39063,2016,75829
OH,39063,2017,75984
OH,39063,2018,75913
OH,39063,2019,75690
OH,39063,2020,75407
OH,39065,1990,31123
OH,39065,1991,31242
OH,39065,1992,31229
OH,39065,1993,31380
OH,39065,1994,31509
OH,39065,1995,31719
OH,39065,1996,31733
OH,39065,1997,31890
OH,39065,1998,31910
OH,39065,1999,31966
OH,39065,2000,31952
OH,39065,2001,31753
OH,39065,2002,31804
OH,39065,2003,31729
OH,39065,2004,32119
OH,39065,2005,31983
OH,39065,2006,31939
OH,39065,2007,32132
OH,39065,2008,32200
OH,39065,2009,32185
OH,39065,2010,32126
OH,39065,2011,31805
OH,39065,2012,31630
OH,39065,2013,31743
OH,39065,2014,31780
OH,39065,2015,31615
OH,39065,2016,31374
OH,39065,2017,31338
OH,39065,2018,31417
